competition_id,season_id,match_id,location,shot_outcome,shot_statsbomb_xg,under_pressure,shot_type,shot_body_part,shot_one_on_one,x,y,goalkeeper_location,num_opposing_players,x_gk,y_gk,goal
55,43,3788773,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
55,43,3788773,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
55,43,3788773,"[107.9, 40.0]",Goal,0.7835,,Penalty,Right Foot,,107.9,40.0,,,,,1
55,43,3788755,"[108.0, 40.0]",Off T,0.7835,,Penalty,Left Foot,True,108.0,40.0,"[119.2, 40.4]",1.0,119.2,40.4,0
55,43,3788762,"[108.1, 40.5]",Post,0.7835,,Penalty,Left Foot,True,108.1,40.5,"[119.0, 39.3]",1.0,119.0,39.3,0
55,43,3788760,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
55,43,3795506,"[107.8, 39.8]",Goal,0.7835,,Penalty,Left Foot,,107.8,39.8,,,,,1
55,43,3795506,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
55,43,3795506,"[107.9, 40.0]",Saved,0.7835,,Penalty,Right Foot,,107.9,40.0,,,,,0
55,43,3795506,"[108.1, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.0,,,,,1
55,43,3795506,"[107.8, 40.0]",Goal,0.7835,,Penalty,Right Foot,,107.8,40.0,,,,,1
55,43,3795506,"[108.0, 39.9]",Post,0.7835,,Penalty,Right Foot,True,108.0,39.9,"[119.2, 40.0]",1.0,119.2,40.0,0
55,43,3795506,"[107.9, 40.2]",Goal,0.7835,,Penalty,Left Foot,,107.9,40.2,,,,,1
55,43,3795506,"[107.8, 40.0]",Saved,0.7835,,Penalty,Right Foot,,107.8,40.0,,,,,0
55,43,3795506,"[108.1, 40.1]",Saved to Post,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
55,43,3795506,"[108.1, 40.0]",Saved,0.7835,,Penalty,Left Foot,,108.1,40.0,,,,,0
55,43,3788758,"[108.0, 40.0]",Saved,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,0
55,43,3788758,"[108.3, 40.1]",Saved,0.7835,,Penalty,Left Foot,,108.3,40.1,,,,,0
55,43,3795107,"[107.9, 40.0]",Goal,0.7835,,Penalty,Left Foot,,107.9,40.0,,,,,1
55,43,3795221,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
55,43,3794691,"[108.0, 40.0]",Saved,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,0
55,43,3794691,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
55,43,3794691,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
55,43,3794691,"[107.9, 40.0]",Goal,0.7835,,Penalty,Right Foot,,107.9,40.0,,,,,1
55,43,3794691,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
55,43,3794691,"[107.9, 40.0]",Goal,0.7835,,Penalty,Right Foot,,107.9,40.0,,,,,1
55,43,3794691,"[107.9, 40.0]",Goal,0.7835,,Penalty,Right Foot,,107.9,40.0,,,,,1
55,43,3794691,"[107.9, 40.0]",Goal,0.7835,,Penalty,Right Foot,,107.9,40.0,,,,,1
55,43,3794691,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
55,43,3794691,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
55,43,3794691,"[107.9, 40.0]",Saved,0.7835,,Penalty,Right Foot,,107.9,40.0,,,,,0
55,43,3788756,"[108.1, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.0,,,,,1
55,43,3788752,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
55,43,3788742,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
55,43,3788775,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
35,75,3887188,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
35,75,3750245,"[108.0, 39.9]",Goal,0.7835,,Penalty,Left Foot,,108.0,39.9,,,,,1
53,106,3835320,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
53,106,3844387,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
53,106,3835342,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
53,106,3835332,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
53,106,3835327,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
53,106,3835326,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
53,106,3835326,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
53,106,3835340,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
53,106,3835333,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
53,106,3835321,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
72,107,3906390,"[108.1, 40.1]",Saved,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,0
72,107,3906389,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
72,107,3893790,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
72,107,3902968,"[108.0, 40.0]",Saved,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,0
72,107,3902968,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
72,107,3902968,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
72,107,3902968,"[108.0, 40.0]",Saved,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,0
72,107,3902968,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
72,107,3902968,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
72,107,3902968,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
72,107,3902968,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
72,107,3902968,"[108.0, 40.0]",Saved to Post,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
72,107,3902968,"[108.0, 40.0]",Post,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[119.2, 39.8]",1.0,119.2,39.8,0
72,107,3902968,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
72,107,3902968,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
72,107,3902968,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
72,107,3902968,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
72,107,3902968,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
72,107,3902968,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
72,107,3902968,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
72,107,3902968,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
72,107,3902968,"[108.0, 40.0]",Post,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[119.5, 40.1]",1.0,119.5,40.1,0
72,107,3902968,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
72,107,3901797,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
72,107,3901797,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
72,107,3901797,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
72,107,3901797,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
72,107,3901797,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
72,107,3901797,"[108.1, 40.1]",Off T,0.7835,,Penalty,Right Foot,True,108.1,40.1,"[118.9, 39.8]",1.0,118.9,39.8,0
72,107,3901797,"[108.1, 40.1]",Off T,0.7835,,Penalty,Right Foot,True,108.1,40.1,"[118.9, 40.0]",1.0,118.9,40.0,0
72,107,3901797,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
72,107,3901797,"[108.1, 40.1]",Off T,0.7835,,Penalty,Right Foot,True,108.1,40.1,"[119.0, 39.9]",1.0,119.0,39.9,0
72,107,3901797,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
72,107,3901797,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
72,107,3901797,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
72,107,3901797,"[108.1, 40.1]",Post,0.7835,,Penalty,Right Foot,True,108.1,40.1,"[118.9, 40.4]",1.0,118.9,40.4,0
72,107,3901797,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
72,107,3902240,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
72,107,3902239,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
72,107,3902239,"[108.1, 40.1]",Post,0.7835,,Penalty,Right Foot,True,108.1,40.1,"[119.2, 40.1]",1.0,119.2,40.1,0
72,107,3901735,"[108.1, 40.1]",Off T,0.7835,,Penalty,Right Foot,True,108.1,40.1,"[119.5, 39.8]",1.0,119.5,39.8,0
72,107,3901735,"[108.1, 40.1]",Off T,0.7835,,Penalty,Right Foot,True,108.1,40.1,"[119.5, 40.1]",1.0,119.5,40.1,0
72,107,3901735,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
72,107,3901735,"[108.1, 40.1]",Off T,0.7835,,Penalty,Left Foot,True,108.1,40.1,"[119.6, 40.3]",1.0,119.6,40.3,0
72,107,3901735,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
72,107,3901735,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
72,107,3901735,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
72,107,3901735,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
72,107,3901735,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
72,107,3893823,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
72,107,3893813,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
72,107,3893788,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
72,107,3893789,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
72,107,3893794,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
72,107,3893792,"[107.8, 40.0]",Saved,0.7835,,Penalty,Left Foot,,107.8,40.0,,,,,0
72,107,3893791,"[108.1, 40.1]",Saved,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,0
72,107,3893787,"[108.1, 40.1]",Post,0.7835,,Penalty,Right Foot,True,108.1,40.1,"[119.7, 40.8]",1.0,119.7,40.8,0
72,107,3893834,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
72,107,3893831,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
72,107,3893830,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
72,107,3893829,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
72,107,3893829,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
72,107,3893829,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
72,107,3893828,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
72,107,3893825,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
72,107,3893821,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
72,107,3893820,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
72,107,3893818,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
72,107,3893802,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
72,107,3893793,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
72,30,22961,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,True,108.1,40.1,"[119.5, 40.1]",1.0,119.5,40.1,1
72,30,68357,"[108.1, 40.2]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.2,,,,,1
72,30,68357,"[108.1, 40.1]",Off T,0.7835,,Penalty,Right Foot,True,108.1,40.1,"[120.0, 40.1]",1.0,120.0,40.1,0
72,30,68357,"[108.2, 40.2]",Goal,0.7835,,Penalty,Left Foot,,108.2,40.2,,,,,1
72,30,68357,"[108.1, 40.0]",Saved,0.7835,,Penalty,Right Foot,True,108.1,40.0,"[119.7, 40.0]",1.0,119.7,40.0,0
72,30,68357,"[108.1, 40.2]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.2,,,,,1
72,30,68357,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
72,30,68357,"[108.1, 40.3]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.3,,,,,1
72,30,22933,"[108.1, 40.3]",Saved,0.7835,,Penalty,Right Foot,True,108.1,40.3,"[119.3, 40.1]",1.0,119.3,40.1,0
72,30,22963,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
72,30,69163,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[119.1, 40.1]",1.0,119.1,40.1,0
72,30,68355,"[108.0, 39.8]",Goal,0.7835,,Penalty,Left Foot,,108.0,39.8,,,,,1
72,30,22936,"[108.0, 39.9]",Goal,0.7835,,Penalty,Right Foot,,108.0,39.9,,,,,1
72,30,22973,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
72,30,22981,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
72,30,22981,"[107.9, 40.1]",Goal,0.7835,,Penalty,Right Foot,,107.9,40.1,,,,,1
72,30,22974,"[108.1, 39.9]",Off T,0.7835,,Penalty,Right Foot,True,108.1,39.9,"[119.6, 39.9]",1.0,119.6,39.9,0
72,30,69321,"[108.2, 40.2]",Goal,0.7835,,Penalty,Right Foot,,108.2,40.2,,,,,1
72,30,68312,"[108.1, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.0,,,,,1
72,30,22930,"[108.0, 39.9]",Goal,0.7835,,Penalty,Left Foot,,108.0,39.9,,,,,1
72,30,22930,"[107.9, 40.1]",Goal,0.7835,,Penalty,Left Foot,,107.9,40.1,,,,,1
72,30,22934,"[107.9, 40.0]",Saved,0.7835,,Penalty,Left Foot,,107.9,40.0,,,,,0
72,30,22948,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
72,30,22955,"[108.4, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.4,40.0,,,,,1
72,30,22962,"[108.0, 40.1]",Saved to Post,0.7835,,Penalty,Right Foot,,108.0,40.1,,,,,0
72,30,22980,"[108.0, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.1,,,,,1
72,30,68338,"[108.0, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.1,,,,,1
72,30,68343,"[108.0, 40.0]",Post,0.7835,,Penalty,Left Foot,True,108.0,40.0,"[119.4, 40.1]",1.0,119.4,40.1,0
72,30,69188,"[108.2, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.2,40.1,,,,,1
72,30,69199,"[108.0, 39.9]",Saved,0.7835,,Penalty,Right Foot,,108.0,39.9,,,,,0
72,30,69258,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
72,30,69161,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
72,30,69161,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
